timestamp,sensor_id,temperature,humidity,co2,light_level,zone
2024-01-02 03:18:00,sensor_009,24.8,62.0,471.0,172.0,zone_5
2024-01-02 03:20:00,sensor_000,24.2,61.2,454.0,189.0,zone_1
2024-01-02 03:22:00,sensor_001,,58.8,473.0,166.0,zone_2
2024-01-02 03:24:00,sensor_002,24.5,,482.0,152.0,zone_3
2024-01-02 03:26:00,sensor_003,24.6,60.2,490.0,153.0,zone_4
2024-01-02 03:28:00,sensor_004,24.6,60.8,482.0,168.0,zone_5
2024-01-02 03:30:00,sensor_005,24.7,58.5,466.0,160.0,zone_1
2024-01-02 03:32:00,sensor_006,25.0,58.5,488.0,158.0,zone_2
2024-01-02 03:34:00,sensor_007,24.7,60.7,495.0,174.0,zone_3
2024-01-02 03:36:00,sensor_008,25.0,58.7,464.0,176.0,zone_4
2024-01-02 03:38:00,sensor_009,24.5,60.5,460.0,146.0,zone_5
2024-01-02 03:40:00,sensor_000,24.6,60.4,,165.0,zone_1
2024-01-02 03:42:00,sensor_001,24.7,62.3,454.0,190.0,zone_2
2024-01-02 03:44:00,sensor_002,24.3,60.7,489.0,199.0,zone_3
2024-01-02 03:46:00,sensor_003,24.2,60.6,500.0,170.0,zone_4
2024-01-02 03:48:00,sensor_004,24.6,61.1,493.0,149.0,zone_5
2024-01-02 03:50:00,sensor_005,24.2,61.7,463.0,191.0,zone_1
2024-01-02 03:52:00,sensor_006,24.6,60.9,451.0,160.0,zone_2
2024-01-02 03:54:00,sensor_007,24.3,60.3,457.0,179.0,zone_3
2024-01-02 03:56:00,sensor_008,24.8,60.8,465.0,160.0,zone_4
2024-01-02 03:58:00,sensor_009,24.7,62.0,478.0,169.0,zone_5
2024-01-02 04:00:00,sensor_000,,62.8,467.0,187.0,zone_1
2024-01-02 04:02:00,sensor_001,25.5,61.9,479.0,183.0,zone_2
2024-01-02 04:04:00,sensor_002,25.4,63.9,492.0,157.0,zone_3
2024-01-02 04:06:00,sensor_003,24.7,64.6,503.0,170.0,zone_4
2024-01-02 04:08:00,sensor_004,25.3,64.2,488.0,173.0,zone_5
2024-01-02 04:10:00,sensor_005,25.1,62.7,455.0,150.0,zone_1
2024-01-02 04:12:00,sensor_006,25.0,61.1,508.0,166.0,zone_2
2024-01-02 04:14:00,sensor_007,24.7,62.6,495.0,165.0,zone_3
2024-01-02 04:16:00,sensor_008,25.2,63.8,481.0,194.0,zone_4
2024-01-02 04:18:00,sensor_009,25.3,61.2,500.0,196.0,zone_5
2024-01-02 04:20:00,sensor_000,24.7,64.4,493.0,178.0,zone_1
2024-01-02 04:22:00,sensor_001,24.7,62.8,460.0,,zone_2
2024-01-02 04:24:00,sensor_002,25.6,62.0,466.0,161.0,zone_3
2024-01-02 04:26:00,sensor_003,24.8,61.3,456.0,162.0,zone_4
2024-01-02 04:28:00,sensor_004,24.9,62.1,473.0,168.0,zone_5
2024-01-02 04:30:00,sensor_005,24.9,61.0,489.0,160.0,zone_1
2024-01-02 04:32:00,sensor_006,25.1,63.4,456.0,147.0,zone_2
2024-01-02 04:34:00,sensor_007,25.3,63.1,484.0,162.0,zone_3
2024-01-02 04:36:00,sensor_008,25.5,63.5,487.0,166.0,zone_4
2024-01-02 04:38:00,sensor_009,25.1,61.2,511.0,196.0,zone_5
2024-01-02 04:40:00,sensor_000,25.4,63.5,472.0,167.0,zone_1
2024-01-02 04:42:00,sensor_001,25.3,64.3,456.0,197.0,zone_2
2024-01-02 04:44:00,sensor_002,25.6,62.5,464.0,188.0,zone_3
2024-01-02 04:46:00,sensor_003,24.8,63.8,471.0,165.0,zone_4
2024-01-02 04:48:00,sensor_004,25.5,62.0,461.0,196.0,zone_5
2024-01-02 04:50:00,sensor_005,25.1,63.2,478.0,179.0,zone_1
2024-01-02 04:52:00,sensor_006,25.5,63.1,480.0,165.0,zone_2
2024-01-02 04:54:00,sensor_007,24.9,63.3,472.0,185.0,zone_3
2024-01-02 04:56:00,sensor_008,25.3,62.5,480.0,180.0,zone_4
2024-01-02 04:58:00,sensor_009,24.7,61.1,471.0,203.0,zone_5
2024-01-02 05:00:00,sensor_000,25.7,62.6,481.0,182.0,zone_1
2024-01-02 05:02:00,sensor_001,25.1,62.8,481.0,182.0,zone_2
2024-01-02 05:04:00,sensor_002,25.3,64.9,462.0,180.0,zone_3
2024-01-02 05:06:00,sensor_003,26.0,63.9,514.0,162.0,zone_4
2024-01-02 05:08:00,sensor_004,26.1,63.8,439.0,146.0,zone_5
2024-01-02 05:10:00,sensor_005,25.1,65.0,481.0,,zone_1
2024-01-02 05:12:00,sensor_006,25.3,65.0,488.0,189.0,zone_2
2024-01-02 05:14:00,sensor_007,25.6,64.8,468.0,162.0,zone_3
2024-01-02 05:16:00,sensor_008,25.9,62.8,489.0,199.0,zone_4
2024-01-02 05:18:00,sensor_009,25.1,65.1,456.0,152.0,zone_5
2024-01-02 05:20:00,sensor_000,25.7,63.9,497.0,,zone_1
2024-01-02 05:22:00,sensor_001,25.3,64.2,482.0,,zone_2
2024-01-02 05:24:00,sensor_002,,64.5,481.0,154.0,zone_3
2024-01-02 05:26:00,sensor_003,25.6,63.7,494.0,171.0,zone_4
2024-01-02 05:28:00,sensor_004,25.6,65.0,470.0,160.0,zone_5
2024-01-02 05:30:00,sensor_005,25.9,64.1,482.0,206.0,zone_1
2024-01-02 05:32:00,sensor_006,25.8,66.0,437.0,176.0,zone_2
2024-01-02 05:34:00,sensor_007,25.1,63.6,501.0,165.0,zone_3
2024-01-02 05:36:00,sensor_008,25.8,63.9,494.0,179.0,zone_4
2024-01-02 05:38:00,sensor_009,26.0,65.2,473.0,153.0,zone_5
2024-01-02 05:40:00,sensor_000,25.2,62.4,472.0,179.0,zone_1
2024-01-02 05:42:00,sensor_001,25.2,64.2,495.0,159.0,zone_2
2024-01-02 05:44:00,sensor_002,25.9,62.3,441.0,157.0,zone_3
2024-01-02 05:46:00,sensor_003,25.5,65.4,470.0,161.0,zone_4
2024-01-02 05:48:00,sensor_004,25.9,63.6,457.0,182.0,zone_5
2024-01-02 05:50:00,sensor_005,25.6,66.2,507.0,152.0,zone_1
2024-01-02 05:52:00,sensor_006,25.3,65.1,465.0,184.0,zone_2
2024-01-02 05:54:00,sensor_007,25.2,63.8,479.0,160.0,zone_3
2024-01-02 05:56:00,sensor_008,,65.0,486.0,169.0,zone_4
2024-01-02 05:58:00,sensor_009,26.0,64.0,500.0,159.0,zone_5
2024-01-02 06:00:00,sensor_000,26.1,65.3,502.0,150.0,zone_1
2024-01-02 06:02:00,sensor_001,25.5,63.8,479.0,196.0,zone_2
2024-01-02 06:04:00,sensor_002,26.0,,473.0,182.0,zone_3
2024-01-02 06:06:00,sensor_003,25.4,64.9,473.0,191.0,zone_4
2024-01-02 06:08:00,sensor_004,25.3,64.5,439.0,150.0,zone_5
2024-01-02 06:10:00,sensor_005,25.3,66.5,465.0,157.0,zone_1
2024-01-02 06:12:00,sensor_006,25.9,63.2,511.0,174.0,zone_2
2024-01-02 06:14:00,sensor_007,25.8,,498.0,198.0,zone_3
2024-01-02 06:16:00,sensor_008,26.1,65.3,479.0,168.0,zone_4
2024-01-02 06:18:00,sensor_009,26.0,64.0,457.0,186.0,zone_5
2024-01-02 06:20:00,sensor_000,25.5,62.9,507.0,164.0,zone_1
2024-01-02 06:22:00,sensor_001,26.1,65.1,459.0,174.0,zone_2
2024-01-02 06:24:00,sensor_002,25.4,65.3,473.0,192.0,zone_3
2024-01-02 06:26:00,sensor_003,25.8,63.7,452.0,161.0,zone_4
2024-01-02 06:28:00,sensor_004,26.1,65.4,448.0,186.0,zone_5
2024-01-02 06:30:00,sensor_005,25.7,66.5,494.0,177.0,zone_1
2024-01-02 06:32:00,sensor_006,26.0,64.9,472.0,198.0,zone_2
2024-01-02 06:34:00,sensor_007,25.8,66.4,485.0,177.0,zone_3
2024-01-02 06:36:00,sensor_008,26.2,63.1,471.0,190.0,zone_4
2024-01-02 06:38:00,sensor_009,26.0,65.3,441.0,163.0,zone_5
2024-01-02 06:40:00,sensor_000,25.9,66.3,474.0,156.0,zone_1
2024-01-02 06:42:00,sensor_001,25.9,63.3,441.0,186.0,zone_2
2024-01-02 06:44:00,sensor_002,25.3,64.9,471.0,175.0,zone_3
2024-01-02 06:46:00,sensor_003,26.2,62.9,473.0,178.0,zone_4
2024-01-02 06:48:00,sensor_004,26.0,65.4,450.0,159.0,zone_5
2024-01-02 06:50:00,sensor_005,25.8,66.4,475.0,150.0,zone_1
2024-01-02 06:52:00,sensor_006,26.1,62.9,490.0,166.0,zone_2
2024-01-02 06:54:00,sensor_007,25.5,65.9,456.0,145.0,zone_3
2024-01-02 06:56:00,sensor_008,25.3,64.7,491.0,185.0,zone_4
2024-01-02 06:58:00,sensor_009,26.0,66.6,497.0,167.0,zone_5
2024-01-02 07:00:00,sensor_000,25.2,65.5,510.0,184.0,zone_1
2024-01-02 07:02:00,sensor_001,25.2,62.8,476.0,170.0,zone_2
2024-01-02 07:04:00,sensor_002,26.0,62.4,461.0,178.0,zone_3
2024-01-02 07:06:00,sensor_003,25.1,64.1,460.0,182.0,zone_4
2024-01-02 07:08:00,sensor_004,26.0,63.9,466.0,188.0,zone_5
2024-01-02 07:10:00,sensor_005,25.7,64.3,481.0,169.0,zone_1
2024-01-02 07:12:00,sensor_006,,64.2,498.0,154.0,zone_2
2024-01-02 07:14:00,sensor_007,25.1,63.1,473.0,167.0,zone_3
2024-01-02 07:16:00,sensor_008,25.8,64.4,443.0,173.0,zone_4
2024-01-02 07:18:00,sensor_009,25.3,65.4,490.0,173.0,zone_5
2024-01-02 07:20:00,sensor_000,25.7,62.4,479.0,154.0,zone_1
2024-01-02 07:22:00,sensor_001,25.9,,453.0,171.0,zone_2
2024-01-02 07:24:00,sensor_002,25.9,64.1,480.0,166.0,zone_3
2024-01-02 07:26:00,sensor_003,25.4,63.0,493.0,176.0,zone_4
2024-01-02 07:28:00,sensor_004,25.2,65.1,503.0,163.0,zone_5
2024-01-02 07:30:00,sensor_005,,,446.0,182.0,zone_1
2024-01-02 07:32:00,sensor_006,25.2,65.1,478.0,178.0,zone_2
2024-01-02 07:34:00,sensor_007,25.8,62.4,445.0,163.0,zone_3
2024-01-02 07:36:00,sensor_008,25.4,65.7,477.0,164.0,zone_4
2024-01-02 07:38:00,sensor_009,25.2,66.1,,172.0,zone_5
2024-01-02 07:40:00,sensor_000,26.1,,506.0,170.0,zone_1
2024-01-02 07:42:00,sensor_001,25.3,63.5,,194.0,zone_2
2024-01-02 07:44:00,sensor_002,25.6,62.2,498.0,148.0,zone_3
2024-01-02 07:46:00,sensor_003,25.1,64.3,472.0,194.0,zone_4
2024-01-02 07:48:00,sensor_004,25.3,64.4,471.0,177.0,zone_5
2024-01-02 07:50:00,sensor_005,25.4,64.8,481.0,156.0,zone_1
2024-01-02 07:52:00,sensor_006,25.9,65.2,446.0,184.0,zone_2
2024-01-02 07:54:00,sensor_007,25.5,65.4,483.0,192.0,zone_3
2024-01-02 07:56:00,sensor_008,25.1,65.8,474.0,183.0,zone_4
2024-01-02 07:58:00,sensor_009,26.0,64.4,483.0,169.0,zone_5
2024-01-02 08:00:00,sensor_000,25.4,60.9,675.0,617.0,zone_1
2024-01-02 08:02:00,sensor_001,25.0,63.2,733.0,376.0,zone_2
2024-01-02 08:04:00,sensor_002,25.4,61.5,725.0,364.0,zone_3
2024-01-02 08:06:00,sensor_003,25.6,63.0,679.0,487.0,zone_4
2024-01-02 08:08:00,sensor_004,25.0,61.8,731.0,413.0,zone_5
2024-01-02 08:10:00,sensor_005,25.2,62.8,641.0,457.0,zone_1
2024-01-02 08:12:00,sensor_006,25.0,63.2,729.0,518.0,zone_2
2024-01-02 08:14:00,sensor_007,24.7,64.3,729.0,623.0,zone_3
2024-01-02 08:16:00,sensor_008,25.6,61.1,730.0,440.0,zone_4
2024-01-02 08:18:00,sensor_009,25.2,63.2,691.0,621.0,zone_5
2024-01-02 08:20:00,sensor_000,25.0,62.5,709.0,385.0,zone_1
2024-01-02 08:22:00,sensor_001,24.9,64.5,662.0,609.0,zone_2
2024-01-02 08:24:00,sensor_002,25.0,63.1,692.0,550.0,zone_3
2024-01-02 08:26:00,sensor_003,24.8,63.9,681.0,436.0,zone_4
2024-01-02 08:28:00,sensor_004,25.4,60.9,692.0,640.0,zone_5
2024-01-02 08:30:00,sensor_005,25.4,61.8,685.0,634.0,zone_1
2024-01-02 08:32:00,sensor_006,24.8,61.6,700.0,546.0,zone_2
2024-01-02 08:34:00,sensor_007,24.9,62.9,644.0,424.0,zone_3
2024-01-02 08:36:00,sensor_008,25.2,61.3,676.0,470.0,zone_4
2024-01-02 08:38:00,sensor_009,24.8,62.5,683.0,489.0,zone_5
2024-01-02 08:40:00,sensor_000,25.0,63.5,722.0,638.0,zone_1
2024-01-02 08:42:00,sensor_001,25.2,61.3,747.0,652.0,zone_2
2024-01-02 08:44:00,sensor_002,25.4,64.3,679.0,557.0,zone_3
2024-01-02 08:46:00,sensor_003,25.5,62.5,664.0,,zone_4
2024-01-02 08:48:00,sensor_004,24.9,64.4,705.0,515.0,zone_5
2024-01-02 08:50:00,sensor_005,25.3,61.0,704.0,477.0,zone_1
2024-01-02 08:52:00,sensor_006,25.6,64.3,676.0,524.0,zone_2
2024-01-02 08:54:00,sensor_007,25.0,61.8,729.0,470.0,zone_3
2024-01-02 08:56:00,sensor_008,25.4,62.5,757.0,382.0,zone_4
2024-01-02 08:58:00,sensor_009,25.6,62.4,694.0,584.0,zone_5
2024-01-02 09:00:00,sensor_000,24.2,60.2,723.0,385.0,zone_1
2024-01-02 09:02:00,sensor_001,24.8,58.7,652.0,646.0,zone_2
2024-01-02 09:04:00,sensor_002,24.7,61.3,676.0,510.0,zone_3
2024-01-02 09:06:00,sensor_003,24.1,61.6,701.0,512.0,zone_4
2024-01-02 09:08:00,sensor_004,24.1,58.3,696.0,498.0,zone_5
2024-01-02 09:10:00,sensor_005,24.7,61.9,730.0,491.0,zone_1
2024-01-02 09:12:00,sensor_006,24.2,59.4,738.0,414.0,zone_2
2024-01-02 09:14:00,sensor_007,24.6,61.8,729.0,523.0,zone_3
2024-01-02 09:16:00,sensor_008,24.5,60.6,733.0,379.0,zone_4
2024-01-02 09:18:00,sensor_009,24.9,58.9,642.0,441.0,zone_5
2024-01-02 09:20:00,sensor_000,24.4,59.5,693.0,632.0,zone_1
2024-01-02 09:22:00,sensor_001,24.2,58.7,711.0,580.0,zone_2
2024-01-02 09:24:00,sensor_002,24.7,59.5,744.0,601.0,zone_3
2024-01-02 09:26:00,sensor_003,24.9,58.4,660.0,521.0,zone_4
2024-01-02 09:28:00,sensor_004,24.9,58.7,684.0,446.0,zone_5
2024-01-02 09:30:00,sensor_005,24.6,61.6,669.0,619.0,zone_1
2024-01-02 09:32:00,sensor_006,24.2,60.2,688.0,583.0,zone_2
2024-01-02 09:34:00,sensor_007,24.3,59.8,755.0,501.0,zone_3
2024-01-02 09:36:00,sensor_008,24.4,61.2,690.0,585.0,zone_4
2024-01-02 09:38:00,sensor_009,24.2,59.2,657.0,599.0,zone_5
2024-01-02 09:40:00,sensor_000,24.8,58.6,668.0,562.0,zone_1
2024-01-02 09:42:00,sensor_001,24.8,60.4,636.0,374.0,zone_2
2024-01-02 09:44:00,sensor_002,24.7,61.3,686.0,378.0,zone_3
2024-01-02 09:46:00,sensor_003,24.2,59.7,654.0,627.0,zone_4
2024-01-02 09:48:00,sensor_004,24.4,59.0,744.0,639.0,zone_5
2024-01-02 09:50:00,sensor_005,24.1,60.6,654.0,515.0,zone_1
2024-01-02 09:52:00,sensor_006,24.9,60.5,688.0,426.0,zone_2
2024-01-02 09:54:00,sensor_007,24.7,59.8,674.0,500.0,zone_3
2024-01-02 09:56:00,sensor_008,24.4,59.8,734.0,398.0,zone_4
2024-01-02 09:58:00,sensor_009,24.2,58.8,646.0,650.0,zone_5
2024-01-02 10:00:00,sensor_000,23.2,56.5,705.0,512.0,zone_1
2024-01-02 10:02:00,sensor_001,24.2,57.0,712.0,439.0,zone_2
2024-01-02 10:04:00,sensor_002,23.3,58.6,734.0,410.0,zone_3
2024-01-02 10:06:00,sensor_003,23.7,55.6,665.0,652.0,zone_4
2024-01-02 10:08:00,sensor_004,23.6,57.6,642.0,401.0,zone_5
2024-01-02 10:10:00,sensor_005,24.2,56.6,751.0,379.0,zone_1
2024-01-02 10:12:00,sensor_006,23.9,56.3,670.0,603.0,zone_2
2024-01-02 10:14:00,sensor_007,23.9,56.8,676.0,588.0,zone_3
2024-01-02 10:16:00,sensor_008,23.5,58.3,674.0,490.0,zone_4
2024-01-02 10:18:00,sensor_009,23.3,55.6,681.0,529.0,zone_5
2024-01-02 10:20:00,sensor_000,23.6,57.9,703.0,644.0,zone_1
2024-01-02 10:22:00,sensor_001,24.0,58.3,671.0,366.0,zone_2
2024-01-02 10:24:00,sensor_002,23.5,56.6,730.0,498.0,zone_3
2024-01-02 10:26:00,sensor_003,23.6,58.9,740.0,355.0,zone_4
2024-01-02 10:28:00,sensor_004,23.2,57.4,702.0,483.0,zone_5
2024-01-02 10:30:00,sensor_005,23.3,58.1,720.0,489.0,zone_1
2024-01-02 10:32:00,sensor_006,23.9,57.5,716.0,555.0,zone_2
2024-01-02 10:34:00,sensor_007,23.7,59.1,705.0,464.0,zone_3
2024-01-02 10:36:00,sensor_008,23.2,55.4,761.0,443.0,zone_4
2024-01-02 10:38:00,sensor_009,24.1,56.6,708.0,354.0,zone_5
2024-01-02 10:40:00,sensor_000,23.9,56.2,691.0,457.0,zone_1
2024-01-02 10:42:00,sensor_001,23.5,56.6,721.0,366.0,zone_2
2024-01-02 10:44:00,sensor_002,23.8,58.8,686.0,612.0,zone_3
2024-01-02 10:46:00,sensor_003,23.6,56.8,711.0,651.0,zone_4
2024-01-02 10:48:00,sensor_004,23.5,57.2,,549.0,zone_5
2024-01-02 10:50:00,sensor_005,23.6,57.2,725.0,464.0,zone_1
2024-01-02 10:52:00,sensor_006,23.5,55.4,753.0,508.0,zone_2
2024-01-02 10:54:00,sensor_007,23.3,58.6,1418.473946645678,569.0,zone_3
2024-01-02 10:56:00,sensor_008,23.7,56.0,668.0,593.0,zone_4
2024-01-02 10:58:00,sensor_009,23.6,57.4,668.0,589.0,zone_5
2024-01-02 11:00:00,sensor_000,23.0,52.3,693.0,490.0,zone_1
2024-01-02 11:02:00,sensor_001,22.5,55.4,745.0,522.0,zone_2
2024-01-02 11:04:00,sensor_002,22.9,54.7,741.0,511.0,zone_3
2024-01-02 11:06:00,sensor_003,22.6,52.2,698.0,510.0,zone_4
2024-01-02 11:08:00,sensor_004,22.6,54.9,662.0,474.0,zone_5
2024-01-02 11:10:00,sensor_005,22.9,52.6,695.0,595.0,zone_1
2024-01-02 11:12:00,sensor_006,22.5,54.9,659.0,408.0,zone_2
2024-01-02 11:14:00,sensor_007,22.3,52.2,679.0,539.0,zone_3
2024-01-02 11:16:00,sensor_008,22.4,55.0,748.0,547.0,zone_4
2024-01-02 11:18:00,sensor_009,22.3,54.0,666.0,615.0,zone_5
2024-01-02 11:20:00,sensor_000,22.9,52.0,708.0,463.0,zone_1
2024-01-02 11:22:00,sensor_001,23.0,55.3,664.0,390.0,zone_2
2024-01-02 11:24:00,sensor_002,22.5,55.1,734.0,621.0,zone_3
2024-01-02 11:26:00,sensor_003,22.8,53.1,740.0,443.0,zone_4
2024-01-02 11:28:00,sensor_004,22.4,55.5,689.0,388.0,zone_5
2024-01-02 11:30:00,sensor_005,22.6,55.4,701.0,495.0,zone_1
2024-01-02 11:32:00,sensor_006,23.1,55.3,712.0,643.0,zone_2
2024-01-02 11:34:00,sensor_007,23.2,54.0,745.0,359.0,zone_3
2024-01-02 11:36:00,sensor_008,23.0,52.5,746.0,553.0,zone_4
2024-01-02 11:38:00,sensor_009,23.1,52.1,760.0,466.0,zone_5
2024-01-02 11:40:00,sensor_000,22.6,55.5,679.0,614.0,zone_1
2024-01-02 11:42:00,sensor_001,22.5,55.2,748.0,423.0,zone_2
2024-01-02 11:44:00,sensor_002,22.6,51.7,752.0,586.0,zone_3
2024-01-02 11:46:00,sensor_003,,55.0,752.0,498.0,zone_4
2024-01-02 11:48:00,sensor_004,22.9,53.6,726.0,599.0,zone_5
2024-01-02 11:50:00,sensor_005,22.7,51.7,713.0,574.0,zone_1
2024-01-02 11:52:00,sensor_006,22.4,53.2,718.0,583.0,zone_2
2024-01-02 11:54:00,sensor_007,22.8,55.5,671.0,402.0,zone_3
2024-01-02 11:56:00,sensor_008,23.0,52.9,733.0,560.0,zone_4
2024-01-02 11:58:00,sensor_009,23.1,54.8,664.0,554.0,zone_5
2024-01-02 12:00:00,sensor_000,22.2,51.2,657.0,621.0,zone_1
2024-01-02 12:02:00,sensor_001,21.8,51.3,761.0,538.0,zone_2
2024-01-02 12:04:00,sensor_002,21.6,,710.0,392.0,zone_3
2024-01-02 12:06:00,sensor_003,21.3,50.6,684.0,642.0,zone_4
2024-01-02 12:08:00,sensor_004,21.3,50.6,682.0,559.0,zone_5
2024-01-02 12:10:00,sensor_005,21.7,48.2,742.0,438.0,zone_1
2024-01-02 12:12:00,sensor_006,21.9,49.4,745.0,427.0,zone_2
2024-01-02 12:14:00,sensor_007,21.8,51.3,673.0,432.0,zone_3
2024-01-02 12:16:00,sensor_008,21.3,49.0,703.0,356.0,zone_4
2024-01-02 12:18:00,sensor_009,21.9,48.7,705.0,553.0,zone_5
2024-01-02 12:20:00,sensor_000,22.1,51.7,1413.6337392654495,429.0,zone_1
2024-01-02 12:22:00,sensor_001,21.3,48.7,714.0,570.0,zone_2
2024-01-02 12:24:00,sensor_002,22.2,49.9,692.0,456.0,zone_3
2024-01-02 12:26:00,sensor_003,22.1,48.2,693.0,629.0,zone_4
2024-01-02 12:28:00,sensor_004,21.3,,679.0,391.0,zone_5
2024-01-02 12:30:00,sensor_005,21.5,51.2,729.0,633.0,zone_1
2024-01-02 12:32:00,sensor_006,22.1,49.0,696.0,449.0,zone_2
2024-01-02 12:34:00,sensor_007,21.9,50.9,647.0,598.0,zone_3
2024-01-02 12:36:00,sensor_008,21.5,50.5,670.0,370.0,zone_4
2024-01-02 12:38:00,sensor_009,21.6,50.5,742.0,362.0,zone_5
2024-01-02 12:40:00,sensor_000,21.3,48.1,749.0,603.0,zone_1
2024-01-02 12:42:00,sensor_001,21.5,51.3,670.0,504.0,zone_2
2024-01-02 12:44:00,sensor_002,21.8,49.4,730.0,513.0,zone_3
2024-01-02 12:46:00,sensor_003,21.2,50.4,724.0,614.0,zone_4
2024-01-02 12:48:00,sensor_004,22.0,48.3,692.0,641.0,zone_5
2024-01-02 12:50:00,sensor_005,22.2,50.1,696.0,495.0,zone_1
2024-01-02 12:52:00,sensor_006,21.5,50.6,724.0,644.0,zone_2
2024-01-02 12:54:00,sensor_007,21.3,50.3,699.0,404.0,zone_3
2024-01-02 12:56:00,sensor_008,21.6,49.3,644.0,644.0,zone_4
2024-01-02 12:58:00,sensor_009,22.1,48.4,747.0,372.0,zone_5
2024-01-02 13:00:00,sensor_000,20.3,45.8,722.0,552.0,zone_1
2024-01-02 13:02:00,sensor_001,20.3,46.5,694.0,555.0,zone_2
2024-01-02 13:04:00,sensor_002,20.6,46.1,695.0,620.0,zone_3
2024-01-02 13:06:00,sensor_003,20.6,45.5,712.0,530.0,zone_4
2024-01-02 13:08:00,sensor_004,20.9,44.4,696.0,419.0,zone_5
2024-01-02 13:10:00,sensor_005,20.6,47.5,701.0,430.0,zone_1
2024-01-02 13:12:00,sensor_006,21.0,45.9,654.0,611.0,zone_2
2024-01-02 13:14:00,sensor_007,20.3,45.5,641.0,366.0,zone_3
2024-01-02 13:16:00,sensor_008,20.4,44.2,706.0,418.0,zone_4
2024-01-02 13:18:00,sensor_009,20.4,45.4,699.0,411.0,zone_5
2024-01-02 13:20:00,sensor_000,20.6,46.5,684.0,521.0,zone_1
2024-01-02 13:22:00,sensor_001,20.4,44.6,756.0,613.0,zone_2
2024-01-02 13:24:00,sensor_002,20.7,43.8,721.0,375.0,zone_3
2024-01-02 13:26:00,sensor_003,21.0,47.7,701.0,557.0,zone_4
2024-01-02 13:28:00,sensor_004,20.5,46.5,719.0,640.0,zone_5
2024-01-02 13:30:00,sensor_005,20.2,44.3,660.0,396.0,zone_1
2024-01-02 13:32:00,sensor_006,20.8,46.4,733.0,415.0,zone_2
2024-01-02 13:34:00,sensor_007,20.5,45.7,727.0,397.0,zone_3
2024-01-02 13:36:00,sensor_008,20.9,47.7,665.0,402.0,zone_4
2024-01-02 13:38:00,sensor_009,20.7,47.2,690.0,400.0,zone_5
2024-01-02 13:40:00,sensor_000,21.2,47.2,722.0,565.0,zone_1
2024-01-02 13:42:00,sensor_001,20.7,45.8,709.0,439.0,zone_2
2024-01-02 13:44:00,sensor_002,20.7,46.7,718.0,593.0,zone_3
2024-01-02 13:46:00,sensor_003,21.1,45.5,680.0,368.0,zone_4
2024-01-02 13:48:00,sensor_004,20.9,43.9,735.0,447.0,zone_5
2024-01-02 13:50:00,sensor_005,20.4,47.5,677.0,421.0,zone_1
2024-01-02 13:52:00,sensor_006,20.3,45.0,1722.9194710744596,556.0,zone_2
2024-01-02 13:54:00,sensor_007,20.9,47.0,745.0,558.0,zone_3
2024-01-02 13:56:00,sensor_008,20.9,46.5,697.0,428.0,zone_4
2024-01-02 13:58:00,sensor_009,20.6,47.8,702.0,374.0,zone_5
2024-01-02 14:00:00,sensor_000,20.1,41.6,641.0,361.0,zone_1
2024-01-02 14:02:00,sensor_001,19.3,41.9,744.0,352.0,zone_2
2024-01-02 14:04:00,sensor_002,19.5,41.6,654.0,434.0,zone_3
2024-01-02 14:06:00,sensor_003,19.9,42.3,683.0,399.0,zone_4
2024-01-02 14:08:00,sensor_004,19.7,43.6,727.0,473.0,zone_5
2024-01-02 14:10:00,sensor_005,20.2,43.5,692.0,576.0,zone_1
2024-01-02 14:12:00,sensor_006,20.1,40.8,704.0,610.0,zone_2
2024-01-02 14:14:00,sensor_007,19.3,42.8,693.0,562.0,zone_3
2024-01-02 14:16:00,sensor_008,19.6,43.3,724.0,487.0,zone_4
2024-01-02 14:18:00,sensor_009,19.3,41.7,694.0,498.0,zone_5
2024-01-02 14:20:00,sensor_000,20.0,41.9,705.0,401.0,zone_1
2024-01-02 14:22:00,sensor_001,19.7,43.6,703.0,470.0,zone_2
2024-01-02 14:24:00,sensor_002,19.2,43.4,670.0,385.0,zone_3
2024-01-02 14:26:00,sensor_003,19.4,40.5,691.0,647.0,zone_4
2024-01-02 14:28:00,sensor_004,19.3,42.7,722.0,623.0,zone_5
2024-01-02 14:30:00,sensor_005,19.6,42.9,704.0,434.0,zone_1
2024-01-02 14:32:00,sensor_006,19.2,41.3,725.0,631.0,zone_2
2024-01-02 14:34:00,sensor_007,19.4,42.4,731.0,486.0,zone_3
2024-01-02 14:36:00,sensor_008,20.0,41.8,707.0,612.0,zone_4
2024-01-02 14:38:00,sensor_009,19.9,43.2,638.0,460.0,zone_5
2024-01-02 14:40:00,sensor_000,19.8,42.3,688.0,371.0,zone_1
2024-01-02 14:42:00,sensor_001,19.8,41.2,663.0,593.0,zone_2
2024-01-02 14:44:00,sensor_002,19.3,41.7,753.0,380.0,zone_3
2024-01-02 14:46:00,sensor_003,19.3,41.4,664.0,544.0,zone_4
2024-01-02 14:48:00,sensor_004,20.2,42.5,764.0,594.0,zone_5
2024-01-02 14:50:00,sensor_005,19.6,41.3,714.0,532.0,zone_1
2024-01-02 14:52:00,sensor_006,19.7,41.2,710.0,565.0,zone_2
2024-01-02 14:54:00,sensor_007,19.3,43.1,745.0,450.0,zone_3
2024-01-02 14:56:00,sensor_008,,42.0,650.0,617.0,zone_4
